date	impfstoff	region	dosen	einrichtung
2021-09-27	astra	DE-SL	0	arztpraxen
2021-09-27	astra	DE-SN	70	arztpraxen
2021-09-27	astra	DE-ST	10	arztpraxen
2021-09-27	astra	DE-SH	10	arztpraxen
2021-09-27	astra	DE-TH	10	arztpraxen
2021-09-27	johnson	DE-BW	4175	arztpraxen
2021-09-27	johnson	DE-BY	4055	arztpraxen
2021-09-27	johnson	DE-BE	3785	arztpraxen
2021-09-27	johnson	DE-BB	1710	arztpraxen
2021-09-27	johnson	DE-HB	140	arztpraxen
2021-09-27	johnson	DE-HH	555	arztpraxen
2021-09-27	johnson	DE-HE	2280	arztpraxen
2021-09-27	johnson	DE-MV	740	arztpraxen
2021-09-27	johnson	DE-NI	3145	arztpraxen
2021-09-27	johnson	DE-NW	7240	arztpraxen
2021-09-27	johnson	DE-RP	860	arztpraxen
2021-09-27	johnson	DE-SL	355	arztpraxen
2021-09-27	johnson	DE-SN	1120	arztpraxen
2021-09-27	johnson	DE-ST	1105	arztpraxen
2021-09-27	johnson	DE-SH	440	arztpraxen
2021-09-27	johnson	DE-TH	815	arztpraxen
2021-09-29	johnson	DE-BW	0	impfzentren
2021-09-29	johnson	DE-BY	0	impfzentren
2021-09-29	johnson	DE-BE	0	impfzentren
2021-09-29	johnson	DE-BB	0	impfzentren
2021-09-29	johnson	DE-HB	0	impfzentren
2021-09-29	johnson	DE-HH	0	impfzentren
2021-09-29	johnson	DE-HE	0	impfzentren
2021-09-29	johnson	DE-MV	0	impfzentren
2021-09-29	johnson	DE-NI	5650	impfzentren
2021-09-29	johnson	DE-NW	0	impfzentren
2021-09-29	johnson	DE-RP	0	impfzentren
2021-09-29	johnson	DE-SL	0	impfzentren
2021-09-29	johnson	DE-SN	0	impfzentren
2021-09-29	johnson	DE-ST	0	impfzentren
2021-09-29	johnson	DE-SH	0	impfzentren
2021-09-29	johnson	DE-TH	0	impfzentren
2021-10-03	comirnaty	DE-BW	0	impfzentren
2021-10-03	comirnaty	DE-BY	134550	impfzentren
2021-10-03	comirnaty	DE-BE	0	impfzentren
2021-10-03	comirnaty	DE-BB	0	impfzentren
2021-10-03	comirnaty	DE-HB	0	impfzentren
2021-10-03	comirnaty	DE-HH	0	impfzentren
2021-10-03	comirnaty	DE-HE	0	impfzentren
2021-10-03	comirnaty	DE-MV	0	impfzentren
2021-10-03	comirnaty	DE-NI	0	impfzentren
2021-10-03	comirnaty	DE-NW	0	impfzentren
2021-10-03	comirnaty	DE-RP	0	impfzentren
2021-10-03	comirnaty	DE-SL	5850	impfzentren
2021-10-03	comirnaty	DE-SN	0	impfzentren
2021-10-03	comirnaty	DE-ST	0	impfzentren
2021-10-03	comirnaty	DE-SH	42120	impfzentren
2021-10-03	comirnaty	DE-TH	23400	impfzentren
2021-10-05	comirnaty	DE-BW	107364	arztpraxen
2021-10-05	comirnaty	DE-BY	118884	arztpraxen
2021-10-05	comirnaty	DE-BE	47994	arztpraxen
2021-10-05	comirnaty	DE-BB	24180	arztpraxen
2021-10-05	comirnaty	DE-HB	5502	arztpraxen
2021-10-05	comirnaty	DE-HH	17526	arztpraxen
2021-10-05	comirnaty	DE-HE	60882	arztpraxen
2021-10-05	comirnaty	DE-MV	8964	arztpraxen
2021-10-05	comirnaty	DE-NI	83622	arztpraxen
2021-10-05	comirnaty	DE-NW	196884	arztpraxen
2021-10-05	comirnaty	DE-RP	42312	arztpraxen
2021-10-05	comirnaty	DE-SL	8802	arztpraxen
2021-10-05	comirnaty	DE-SN	32190	arztpraxen
2021-10-05	comirnaty	DE-ST	20094	arztpraxen
2021-10-05	comirnaty	DE-SH	28926	arztpraxen
2021-10-05	comirnaty	DE-TH	12600	arztpraxen
2021-10-05	comirnaty	DE-BW	2430	oegd
2021-10-05	comirnaty	DE-BY	40320	oegd
2021-10-05	comirnaty	DE-BE	210	oegd
2021-10-05	comirnaty	DE-BB	120	oegd
2021-10-05	comirnaty	DE-HB	24	oegd
2021-10-05	comirnaty	DE-HH	0	oegd
2021-10-05	comirnaty	DE-HE	8046	oegd
2021-10-05	comirnaty	DE-MV	24	oegd
2021-10-05	comirnaty	DE-NI	1548	oegd
2021-10-05	comirnaty	DE-NW	3636	oegd
2021-10-05	comirnaty	DE-RP	204	oegd
2021-10-05	comirnaty	DE-SL	84	oegd
2021-10-05	comirnaty	DE-SN	186	oegd
2021-10-05	comirnaty	DE-ST	90	oegd
2021-10-05	comirnaty	DE-SH	12	oegd
2021-10-05	comirnaty	DE-TH	6	oegd
2021-10-05	moderna	DE-BW	10510	arztpraxen
2021-10-05	moderna	DE-BY	4600	arztpraxen
2021-10-05	moderna	DE-BE	2510	arztpraxen
2021-10-05	moderna	DE-BB	1310	arztpraxen
2021-10-05	moderna	DE-HB	70	arztpraxen
2021-10-05	moderna	DE-HH	1150	arztpraxen
2021-10-05	moderna	DE-HE	3240	arztpraxen
2021-10-05	moderna	DE-MV	240	arztpraxen
2021-10-05	moderna	DE-NI	3130	arztpraxen
2021-10-05	moderna	DE-NW	16000	arztpraxen
2021-10-05	moderna	DE-RP	1350	arztpraxen
2021-10-05	moderna	DE-SL	1220	arztpraxen
2021-10-05	moderna	DE-SN	2390	arztpraxen
2021-10-05	moderna	DE-ST	1690	arztpraxen
2021-10-05	moderna	DE-SH	1350	arztpraxen
2021-10-05	moderna	DE-TH	610	arztpraxen
2021-10-05	moderna	DE-BW	530	oegd
2021-10-05	moderna	DE-BY	780	oegd
2021-10-05	moderna	DE-BE	0	oegd
2021-10-05	moderna	DE-BB	10	oegd
2021-10-05	moderna	DE-HB	0	oegd
2021-10-05	moderna	DE-HH	0	oegd
2021-10-05	moderna	DE-HE	510	oegd
2021-10-05	moderna	DE-MV	0	oegd
2021-10-05	moderna	DE-NI	10	oegd
2021-10-05	moderna	DE-NW	710	oegd
2021-10-05	moderna	DE-RP	110	oegd
2021-10-05	moderna	DE-SL	0	oegd
2021-10-05	moderna	DE-SN	10	oegd
2021-10-05	moderna	DE-ST	50	oegd
2021-10-05	moderna	DE-SH	0	oegd
2021-10-05	moderna	DE-TH	0	oegd
2021-10-05	astra	DE-BW	60	arztpraxen
2021-10-05	astra	DE-BY	370	arztpraxen
2021-10-05	astra	DE-BE	60	arztpraxen
2021-10-05	astra	DE-BB	140	arztpraxen
2021-10-05	astra	DE-HB	0	arztpraxen
2021-10-05	astra	DE-HH	0	arztpraxen
2021-10-05	astra	DE-HE	380	arztpraxen
2021-10-05	astra	DE-MV	70	arztpraxen
2021-10-05	astra	DE-NI	180	arztpraxen
2021-10-05	astra	DE-NW	440	arztpraxen
2021-10-05	astra	DE-RP	10	arztpraxen
2021-10-05	astra	DE-SL	80	arztpraxen
2021-10-05	astra	DE-SN	40	arztpraxen
2021-10-05	astra	DE-ST	60	arztpraxen
2021-10-05	astra	DE-SH	0	arztpraxen
2021-10-05	astra	DE-TH	0	arztpraxen
2021-10-05	johnson	DE-BW	3765	arztpraxen
2021-10-05	johnson	DE-BY	3990	arztpraxen
2021-10-05	johnson	DE-BE	2960	arztpraxen
2021-10-05	johnson	DE-BB	2360	arztpraxen
2021-10-05	johnson	DE-HB	145	arztpraxen
2021-10-05	johnson	DE-HH	400	arztpraxen
2021-10-05	johnson	DE-HE	2975	arztpraxen
2021-10-05	johnson	DE-MV	545	arztpraxen
2021-10-05	johnson	DE-NI	3105	arztpraxen
2021-10-05	johnson	DE-NW	7035	arztpraxen
2021-10-05	johnson	DE-RP	845	arztpraxen
2021-10-05	johnson	DE-SL	490	arztpraxen
2021-10-05	johnson	DE-SN	1185	arztpraxen
2021-10-05	johnson	DE-ST	970	arztpraxen
2021-10-05	johnson	DE-SH	2050	arztpraxen
2021-10-05	johnson	DE-TH	625	arztpraxen
2021-10-05	johnson	DE-BW	70	oegd
2021-10-05	johnson	DE-BY	1515	oegd
2021-10-05	johnson	DE-BE	30	oegd
2021-10-05	johnson	DE-BB	15	oegd
2021-10-05	johnson	DE-HB	0	oegd
2021-10-05	johnson	DE-HH	5	oegd
2021-10-05	johnson	DE-HE	510	oegd
2021-10-05	johnson	DE-MV	5	oegd
2021-10-05	johnson	DE-NI	25	oegd
2021-10-05	johnson	DE-NW	25	oegd
2021-10-05	johnson	DE-RP	0	oegd
2021-10-05	johnson	DE-SL	0	oegd
2021-10-05	johnson	DE-SN	20	oegd
2021-10-05	johnson	DE-ST	20	oegd
2021-10-05	johnson	DE-SH	0	oegd
2021-10-05	johnson	DE-TH	0	oegd
2021-10-12	johnson	DE-Betriebe	50	betriebe
2021-10-12	comirnaty	DE-BW	102690	arztpraxen
2021-10-12	comirnaty	DE-BY	96282	arztpraxen
2021-10-12	comirnaty	DE-BE	37608	arztpraxen
2021-10-12	comirnaty	DE-BB	18480	arztpraxen
2021-10-12	comirnaty	DE-HB	4452	arztpraxen
2021-10-12	comirnaty	DE-HH	19770	arztpraxen
2021-10-12	comirnaty	DE-HE	49032	arztpraxen
2021-10-12	comirnaty	DE-MV	11952	arztpraxen
2021-10-12	comirnaty	DE-NI	84018	arztpraxen
2021-10-12	comirnaty	DE-NW	170946	arztpraxen
2021-10-12	comirnaty	DE-RP	34956	arztpraxen
2021-10-12	comirnaty	DE-SL	7854	arztpraxen
2021-10-12	comirnaty	DE-SN	30648	arztpraxen
2021-10-12	comirnaty	DE-ST	18318	arztpraxen
2021-10-12	comirnaty	DE-SH	24888	arztpraxen
2021-10-12	comirnaty	DE-TH	11964	arztpraxen
2021-10-12	comirnaty	DE-BW	444	oegd
2021-10-12	comirnaty	DE-BY	35544	oegd
2021-10-12	comirnaty	DE-BE	642	oegd
2021-10-12	comirnaty	DE-BB	126	oegd
2021-10-12	comirnaty	DE-HB	0	oegd
2021-10-12	comirnaty	DE-HH	2118	oegd
2021-10-12	comirnaty	DE-HE	4620	oegd
2021-10-12	comirnaty	DE-MV	6	oegd
2021-10-12	comirnaty	DE-NI	5472	oegd
2021-10-12	comirnaty	DE-NW	6792	oegd
2021-10-12	comirnaty	DE-RP	3834	oegd
2021-10-12	comirnaty	DE-SL	11712	oegd
2021-10-12	comirnaty	DE-SN	36	oegd
2021-10-12	comirnaty	DE-ST	30	oegd
2021-10-12	comirnaty	DE-SH	270	oegd
2021-10-12	comirnaty	DE-TH	66	oegd
2021-10-12	moderna	DE-BW	4930	arztpraxen
2021-10-12	moderna	DE-BY	7860	arztpraxen
2021-10-12	moderna	DE-BE	2410	arztpraxen
2021-10-12	moderna	DE-BB	560	arztpraxen
2021-10-12	moderna	DE-HB	30	arztpraxen
2021-10-12	moderna	DE-HH	1030	arztpraxen
2021-10-12	moderna	DE-HE	2360	arztpraxen
2021-10-12	moderna	DE-MV	320	arztpraxen
2021-10-12	moderna	DE-NI	1370	arztpraxen
2021-10-12	moderna	DE-NW	8040	arztpraxen
2021-10-12	moderna	DE-RP	800	arztpraxen
2021-10-12	moderna	DE-SL	400	arztpraxen
2021-10-12	moderna	DE-SN	1520	arztpraxen
2021-10-12	moderna	DE-ST	560	arztpraxen
2021-10-12	moderna	DE-SH	1020	arztpraxen
2021-10-12	moderna	DE-TH	370	arztpraxen
2021-10-12	moderna	DE-BW	350	oegd
2021-10-12	moderna	DE-BY	7650	oegd
2021-10-12	moderna	DE-BE	220	oegd
2021-10-12	moderna	DE-BB	30	oegd
2021-10-12	moderna	DE-HB	0	oegd
2021-10-12	moderna	DE-HH	0	oegd
2021-10-12	moderna	DE-HE	0	oegd
2021-10-12	moderna	DE-MV	0	oegd
2021-10-12	moderna	DE-NI	20	oegd
2021-10-12	moderna	DE-NW	1790	oegd
2021-10-12	moderna	DE-RP	30	oegd
2021-10-12	moderna	DE-SL	0	oegd
2021-10-12	moderna	DE-SN	200	oegd
2021-10-12	moderna	DE-ST	0	oegd
2021-10-12	moderna	DE-SH	0	oegd
2021-10-12	moderna	DE-TH	0	oegd
2021-10-12	astra	DE-BW	190	arztpraxen
2021-10-12	astra	DE-BY	230	arztpraxen
2021-10-12	astra	DE-BE	20	arztpraxen
2021-10-12	astra	DE-BB	20	arztpraxen
2021-10-12	astra	DE-HB	0	arztpraxen
2021-10-12	astra	DE-HH	10	arztpraxen
2021-10-12	astra	DE-HE	220	arztpraxen
2021-10-12	astra	DE-MV	50	arztpraxen
2021-10-12	astra	DE-NI	60	arztpraxen
2021-10-12	astra	DE-NW	630	arztpraxen
2021-10-12	astra	DE-RP	20	arztpraxen
2021-10-12	astra	DE-SL	0	arztpraxen
2021-10-12	astra	DE-SN	90	arztpraxen
2021-10-12	astra	DE-ST	30	arztpraxen
2021-10-12	astra	DE-SH	20	arztpraxen
2021-10-12	astra	DE-TH	40	arztpraxen
2021-10-12	johnson	DE-BW	4560	arztpraxen
2021-10-12	johnson	DE-BY	5885	arztpraxen
2021-10-12	johnson	DE-BE	2130	arztpraxen
2021-10-12	johnson	DE-BB	1325	arztpraxen
2021-10-12	johnson	DE-HB	165	arztpraxen
2021-10-12	johnson	DE-HH	740	arztpraxen
2021-10-12	johnson	DE-HE	2285	arztpraxen
2021-10-12	johnson	DE-MV	350	arztpraxen
2021-10-12	johnson	DE-NI	2550	arztpraxen
2021-10-12	johnson	DE-NW	8505	arztpraxen
2021-10-12	johnson	DE-RP	1315	arztpraxen
2021-10-12	johnson	DE-SL	240	arztpraxen
2021-10-12	johnson	DE-SN	1550	arztpraxen
2021-10-12	johnson	DE-ST	990	arztpraxen
2021-10-12	johnson	DE-SH	220	arztpraxen
2021-10-12	johnson	DE-TH	795	arztpraxen
2021-10-12	johnson	DE-BW	5	oegd
2021-10-12	johnson	DE-BY	4180	oegd
2021-10-12	johnson	DE-BE	25	oegd
2021-10-12	johnson	DE-BB	0	oegd
2021-10-12	johnson	DE-HB	0	oegd
2021-10-12	johnson	DE-HH	0	oegd
2021-10-12	johnson	DE-HE	0	oegd
2021-10-12	johnson	DE-MV	0	oegd
2021-10-12	johnson	DE-NI	1025	oegd
2021-10-12	johnson	DE-NW	705	oegd
2021-10-12	johnson	DE-RP	1620	oegd
2021-10-12	johnson	DE-SL	0	oegd
2021-10-12	johnson	DE-SN	25	oegd
2021-10-12	johnson	DE-ST	0	oegd
2021-10-12	johnson	DE-SH	5	oegd
2021-10-12	johnson	DE-TH	10	oegd
2021-10-19	comirnaty	DE-BW	111894	arztpraxen
2021-10-19	comirnaty	DE-BY	102000	arztpraxen
2021-10-19	comirnaty	DE-BE	36264	arztpraxen
2021-10-19	comirnaty	DE-BB	19758	arztpraxen
2021-10-19	comirnaty	DE-HB	4302	arztpraxen
2021-10-19	comirnaty	DE-HH	18954	arztpraxen
2021-10-19	comirnaty	DE-HE	53922	arztpraxen
2021-10-19	comirnaty	DE-MV	13722	arztpraxen
2021-10-19	comirnaty	DE-NI	77250	arztpraxen
2021-10-19	comirnaty	DE-NW	171096	arztpraxen
2021-10-19	comirnaty	DE-RP	35778	arztpraxen
2021-10-19	comirnaty	DE-SL	6720	arztpraxen
2021-10-19	comirnaty	DE-SN	21378	arztpraxen
2021-10-19	comirnaty	DE-ST	19482	arztpraxen
2021-10-19	comirnaty	DE-SH	30660	arztpraxen
2021-10-19	comirnaty	DE-TH	12402	arztpraxen
2021-10-19	comirnaty	DE-BW	2088	oegd
2021-10-19	comirnaty	DE-BY	30606	oegd
2021-10-19	comirnaty	DE-BE	60	oegd
2021-10-19	comirnaty	DE-BB	1242	oegd
2021-10-19	comirnaty	DE-HB	18	oegd
2021-10-19	comirnaty	DE-HH	2640	oegd
2021-10-19	comirnaty	DE-HE	13248	oegd
2021-10-19	comirnaty	DE-MV	1800	oegd
2021-10-19	comirnaty	DE-NI	2766	oegd
2021-10-19	comirnaty	DE-NW	25578	oegd
2021-10-19	comirnaty	DE-RP	4698	oegd
2021-10-19	comirnaty	DE-SL	4740	oegd
2021-10-19	comirnaty	DE-SN	0	oegd
2021-10-19	comirnaty	DE-ST	0	oegd
2021-10-19	comirnaty	DE-SH	2196	oegd
2021-10-19	comirnaty	DE-TH	12	oegd
2021-10-19	moderna	DE-BW	5810	arztpraxen
2021-10-19	moderna	DE-BY	3660	arztpraxen
2021-10-19	moderna	DE-BE	840	arztpraxen
2021-10-19	moderna	DE-BB	510	arztpraxen
2021-10-19	moderna	DE-HB	40	arztpraxen
2021-10-19	moderna	DE-HH	620	arztpraxen
2021-10-19	moderna	DE-HE	1260	arztpraxen
2021-10-19	moderna	DE-MV	300	arztpraxen
2021-10-19	moderna	DE-NI	1360	arztpraxen
2021-10-19	moderna	DE-NW	6820	arztpraxen
2021-10-19	moderna	DE-RP	790	arztpraxen
2021-10-19	moderna	DE-SL	270	arztpraxen
2021-10-19	moderna	DE-SN	1800	arztpraxen
2021-10-19	moderna	DE-ST	650	arztpraxen
2021-10-19	moderna	DE-SH	1700	arztpraxen
2021-10-19	moderna	DE-TH	220	arztpraxen
2021-10-19	moderna	DE-BW	290	oegd
2021-10-19	moderna	DE-BY	5200	oegd
2021-10-19	moderna	DE-BE	0	oegd
2021-10-19	moderna	DE-BB	0	oegd
2021-10-19	moderna	DE-HB	0	oegd
2021-10-19	moderna	DE-HH	40	oegd
2021-10-19	moderna	DE-HE	0	oegd
2021-10-19	moderna	DE-MV	150	oegd
2021-10-19	moderna	DE-NI	0	oegd
2021-10-19	moderna	DE-NW	3040	oegd
2021-10-19	moderna	DE-RP	0	oegd
2021-10-19	moderna	DE-SL	0	oegd
2021-10-19	moderna	DE-SN	0	oegd
2021-10-19	moderna	DE-ST	0	oegd
2021-10-19	moderna	DE-SH	380	oegd
2021-10-19	moderna	DE-TH	20	oegd
2021-10-19	astra	DE-BW	100	arztpraxen
2021-10-19	astra	DE-BY	330	arztpraxen
2021-10-19	astra	DE-BE	20	arztpraxen
2021-10-19	astra	DE-BB	60	arztpraxen
2021-10-19	astra	DE-HB	0	arztpraxen
2021-10-19	astra	DE-HH	0	arztpraxen
2021-10-19	astra	DE-HE	110	arztpraxen
2021-10-19	astra	DE-MV	30	arztpraxen
2021-10-19	astra	DE-NI	50	arztpraxen
2021-10-19	astra	DE-NW	360	arztpraxen
2021-10-19	astra	DE-RP	0	arztpraxen
2021-10-19	astra	DE-SL	10	arztpraxen
2021-10-19	astra	DE-SN	80	arztpraxen
2021-10-19	astra	DE-ST	120	arztpraxen
2021-10-19	astra	DE-SH	30	arztpraxen
2021-10-19	astra	DE-TH	10	arztpraxen
2021-10-19	astra	DE-BW	0	oegd
2021-10-19	astra	DE-BY	0	oegd
2021-10-19	astra	DE-BE	0	oegd
2021-10-19	astra	DE-BB	0	oegd
2021-10-19	astra	DE-HB	0	oegd
2021-10-19	astra	DE-HH	0	oegd
2021-10-19	astra	DE-HE	0	oegd
2021-10-19	astra	DE-MV	0	oegd
2021-10-19	astra	DE-NI	0	oegd
2021-10-19	astra	DE-NW	30	oegd
2021-10-19	astra	DE-RP	0	oegd
2021-10-19	astra	DE-SL	0	oegd
2021-10-19	astra	DE-SN	0	oegd
2021-10-19	astra	DE-ST	0	oegd
2021-10-19	astra	DE-SH	0	oegd
2021-10-19	astra	DE-TH	0	oegd
2021-10-19	johnson	DE-BW	3360	arztpraxen
2021-10-19	johnson	DE-BY	4505	arztpraxen
2021-10-19	johnson	DE-BE	1925	arztpraxen
2021-10-19	johnson	DE-BB	970	arztpraxen
2021-10-19	johnson	DE-HB	75	arztpraxen
2021-10-19	johnson	DE-HH	645	arztpraxen
2021-10-19	johnson	DE-HE	2215	arztpraxen
2021-10-19	johnson	DE-MV	760	arztpraxen
2021-10-19	johnson	DE-NI	3285	arztpraxen
2021-10-19	johnson	DE-NW	4800	arztpraxen
2021-10-19	johnson	DE-RP	1170	arztpraxen
2021-10-19	johnson	DE-SL	205	arztpraxen
2021-10-19	johnson	DE-SN	1080	arztpraxen
2021-10-19	johnson	DE-ST	790	arztpraxen
2021-10-19	johnson	DE-SH	235	arztpraxen
2021-10-19	johnson	DE-TH	600	arztpraxen
2021-10-19	johnson	DE-BW	25	oegd
2021-10-19	johnson	DE-BY	5485	oegd
2021-10-19	johnson	DE-BE	0	oegd
2021-10-19	johnson	DE-BB	0	oegd
2021-10-19	johnson	DE-HB	0	oegd
2021-10-19	johnson	DE-HH	5	oegd
2021-10-19	johnson	DE-HE	150	oegd
2021-10-19	johnson	DE-MV	350	oegd
2021-10-19	johnson	DE-NI	590	oegd
2021-10-19	johnson	DE-NW	2535	oegd
2021-10-19	johnson	DE-RP	1730	oegd
2021-10-19	johnson	DE-SL	25	oegd
2021-10-19	johnson	DE-SN	0	oegd
2021-10-19	johnson	DE-ST	0	oegd
2021-10-19	johnson	DE-SH	2250	oegd
2021-10-19	johnson	DE-TH	5	oegd
2021-10-25	moderna	DE-BW	-491300	impfzentren
2021-10-25	moderna	DE-BY	-317300	impfzentren
2021-10-25	moderna	DE-BE	0	impfzentren
2021-10-25	moderna	DE-BB	-191000	impfzentren
2021-10-25	moderna	DE-HB	-30000	impfzentren
2021-10-25	moderna	DE-HH	-81100	impfzentren
2021-10-25	moderna	DE-HE	-348000	impfzentren
2021-10-25	moderna	DE-MV	-79300	impfzentren
2021-10-25	moderna	DE-NI	-410400	impfzentren
2021-10-25	moderna	DE-NW	-353900	impfzentren
2021-10-25	moderna	DE-RP	-77800	impfzentren
2021-10-25	moderna	DE-SL	-45100	impfzentren
2021-10-25	moderna	DE-SN	-70800	impfzentren
2021-10-25	moderna	DE-ST	-48200	impfzentren
2021-10-25	moderna	DE-SH	-60000	impfzentren
2021-10-25	moderna	DE-TH	-148800	impfzentren
2021-09-26	moderna	DE-BW	0	impfzentren
2021-09-26	moderna	DE-BY	0	impfzentren
2021-09-26	moderna	DE-BE	0	impfzentren
2021-09-26	moderna	DE-BB	0	impfzentren
2021-09-26	moderna	DE-HB	0	impfzentren
2021-09-26	moderna	DE-HH	0	impfzentren
2021-09-26	moderna	DE-HE	0	impfzentren
2021-09-26	moderna	DE-MV	0	impfzentren
2021-09-26	moderna	DE-NI	-21300	impfzentren
2021-09-26	moderna	DE-NW	0	impfzentren
2021-09-26	moderna	DE-RP	0	impfzentren
2021-09-26	moderna	DE-SL	0	impfzentren
2021-09-26	moderna	DE-SN	0	impfzentren
2021-09-26	moderna	DE-ST	0	impfzentren
2021-09-26	moderna	DE-SH	0	impfzentren
2021-09-26	moderna	DE-TH	0	impfzentren
2021-10-26	comirnaty	DE-BW	130332	arztpraxen
2021-10-26	comirnaty	DE-BY	136524	arztpraxen
2021-10-26	comirnaty	DE-BE	45432	arztpraxen
2021-10-26	comirnaty	DE-BB	29370	arztpraxen
2021-10-26	comirnaty	DE-HB	7122	arztpraxen
2021-10-26	comirnaty	DE-HH	27654	arztpraxen
2021-10-26	comirnaty	DE-HE	75234	arztpraxen
2021-10-26	comirnaty	DE-MV	18864	arztpraxen
2021-10-26	comirnaty	DE-NI	108330	arztpraxen
2021-10-26	comirnaty	DE-NW	261090	arztpraxen
2021-10-26	comirnaty	DE-RP	52062	arztpraxen
2021-10-26	comirnaty	DE-SL	10290	arztpraxen
2021-10-26	comirnaty	DE-SN	26196	arztpraxen
2021-10-26	comirnaty	DE-ST	15924	arztpraxen
2021-10-26	comirnaty	DE-SH	35130	arztpraxen
2021-10-26	comirnaty	DE-TH	10548	arztpraxen
2021-10-26	comirnaty	DE-BW	3624	oegd
2021-10-26	comirnaty	DE-BY	53214	oegd
2021-10-26	comirnaty	DE-BE	23484	oegd
2021-10-26	comirnaty	DE-BB	1428	oegd
2021-10-26	comirnaty	DE-HB	840	oegd
2021-10-26	comirnaty	DE-HH	1986	oegd
2021-10-26	comirnaty	DE-HE	29406	oegd
2021-10-26	comirnaty	DE-MV	3594	oegd
2021-10-26	comirnaty	DE-NI	11982	oegd
2021-10-26	comirnaty	DE-NW	43104	oegd
2021-10-26	comirnaty	DE-RP	7464	oegd
2021-10-26	comirnaty	DE-SL	42	oegd
2021-10-26	comirnaty	DE-SN	60	oegd
2021-10-26	comirnaty	DE-ST	24	oegd
2021-10-26	comirnaty	DE-SH	3726	oegd
2021-10-26	comirnaty	DE-TH	0	oegd
2021-10-26	moderna	DE-BW	5150	arztpraxen
2021-10-26	moderna	DE-BY	3970	arztpraxen
2021-10-26	moderna	DE-BE	1220	arztpraxen
2021-10-26	moderna	DE-BB	820	arztpraxen
2021-10-26	moderna	DE-HB	200	arztpraxen
2021-10-26	moderna	DE-HH	860	arztpraxen
2021-10-26	moderna	DE-HE	1440	arztpraxen
2021-10-26	moderna	DE-MV	1140	arztpraxen
2021-10-26	moderna	DE-NI	1820	arztpraxen
2021-10-26	moderna	DE-NW	7590	arztpraxen
2021-10-26	moderna	DE-RP	510	arztpraxen
2021-10-26	moderna	DE-SL	350	arztpraxen
2021-10-26	moderna	DE-SN	1820	arztpraxen
2021-10-26	moderna	DE-ST	730	arztpraxen
2021-10-26	moderna	DE-SH	1420	arztpraxen
2021-10-26	moderna	DE-TH	120	arztpraxen
2021-10-26	moderna	DE-BW	230	oegd
2021-10-26	moderna	DE-BY	2950	oegd
2021-10-26	moderna	DE-BE	6080	oegd
2021-10-26	moderna	DE-BB	120	oegd
2021-10-26	moderna	DE-HB	0	oegd
2021-10-26	moderna	DE-HH	0	oegd
2021-10-26	moderna	DE-HE	800	oegd
2021-10-26	moderna	DE-MV	850	oegd
2021-10-26	moderna	DE-NI	240	oegd
2021-10-26	moderna	DE-NW	4710	oegd
2021-10-26	moderna	DE-RP	0	oegd
2021-10-26	moderna	DE-SL	0	oegd
2021-10-26	moderna	DE-SN	0	oegd
2021-10-26	moderna	DE-ST	0	oegd
2021-10-26	moderna	DE-SH	370	oegd
2021-10-26	moderna	DE-TH	0	oegd
2021-10-26	astra	DE-BW	140	arztpraxen
2021-10-26	astra	DE-BY	210	arztpraxen
2021-10-26	astra	DE-BE	20	arztpraxen
2021-10-26	astra	DE-BB	130	arztpraxen
2021-10-26	astra	DE-HB	0	arztpraxen
2021-10-26	astra	DE-HH	10	arztpraxen
2021-10-26	astra	DE-HE	160	arztpraxen
2021-10-26	astra	DE-MV	80	arztpraxen
2021-10-26	astra	DE-NI	70	arztpraxen
2021-10-26	astra	DE-NW	120	arztpraxen
2021-10-26	astra	DE-RP	10	arztpraxen
2021-10-26	astra	DE-SL	30	arztpraxen
2021-10-26	astra	DE-SN	20	arztpraxen
2021-10-26	astra	DE-ST	40	arztpraxen
2021-10-26	astra	DE-SH	10	arztpraxen
2021-10-26	astra	DE-TH	20	arztpraxen
2021-10-26	astra	DE-BW	50	oegd
2021-10-26	astra	DE-BY	0	oegd
2021-10-26	astra	DE-BE	0	oegd
2021-10-26	astra	DE-BB	0	oegd
2021-10-26	astra	DE-HB	0	oegd
2021-10-26	astra	DE-HH	0	oegd
2021-10-26	astra	DE-HE	0	oegd
2021-10-26	astra	DE-MV	0	oegd
2021-10-26	astra	DE-NI	0	oegd
2021-10-26	astra	DE-NW	0	oegd
2021-10-26	astra	DE-RP	0	oegd
2021-10-26	astra	DE-SL	0	oegd
2021-10-26	astra	DE-SN	0	oegd
2021-10-26	astra	DE-ST	0	oegd
2021-10-26	astra	DE-SH	0	oegd
2021-10-26	astra	DE-TH	0	oegd
2021-10-26	johnson	DE-BW	3220	arztpraxen
2021-10-26	johnson	DE-BY	4390	arztpraxen
2021-10-26	johnson	DE-BE	1450	arztpraxen
2021-10-26	johnson	DE-BB	1190	arztpraxen
2021-10-26	johnson	DE-HB	55	arztpraxen
2021-10-26	johnson	DE-HH	480	arztpraxen
2021-10-26	johnson	DE-HE	2545	arztpraxen
2021-10-26	johnson	DE-MV	240	arztpraxen
2021-10-26	johnson	DE-NI	2025	arztpraxen
2021-10-26	johnson	DE-NW	3820	arztpraxen
2021-10-26	johnson	DE-RP	900	arztpraxen
2021-10-26	johnson	DE-SL	200	arztpraxen
2021-10-26	johnson	DE-SN	555	arztpraxen
2021-10-26	johnson	DE-ST	365	arztpraxen
